0,-0.1385189,-0.08269912,-0.037213314,-0.039967794,-0.09767,0.039020695,0.056045536,-0.08132064,0.054448534,0.018902777,-0.011714695,-0.03582146,-0.0033702338,0.009359719,0.0683543,-0.03464614,0.016859192,0.03137483,-0.07572479,0.06380775,0.004345413,-0.028028931,0.03531219,0.009519629,-0.017702501,-0.027125824,-0.038848415,-0.008649693,-0.03306532,-0.010411337,0.036069784,-0.026343089,-0.06964211,0.041865148,0.08333203,0.09465428,-0.06835948,-0.09227182,-0.127722,0.016732398,0.009533175,0.038928114,0.046322364,-0.067064404,-0.013583068,-0.01492526,-0.033210337,0.05326604,-0.050550252,0.022503423,-0.014126995,0.08205212,0.0020244776,-0.019162642,-0.014083839,-0.019435514,0.046907708,-0.041809984,-0.029417463,0.021048112,0.026165009,0.038648836,-0.14439437,0.014974842,0.023395935,0.0060642734,0.017349374,-0.063603744,0.025262224,0.0820078,0.105906785,-0.02164348,-0.05982012,-0.053783614,0.058716092,-0.05874461,0.06337515,0.0074964818,0.003930949,-0.04791961,0.0054323534,-0.09237704,-0.049737383,-0.0059769824,0.04992357,-0.03147345,-0.02698446,0.09418287,0.04710417,0.026880652,-0.03157826,-0.05878394,-0.03655032,-0.051157333,-0.09967783,0.019642275,-0.015004976,-0.024622519,0.019124394,-0.0149404965
1,-0.053788908,0.035866156,-0.00343969,0.033807088,-0.05939081,0.0003723756,0.032357085,-0.015972346,0.039603464,0.017020687,-0.028505571,-0.07281854,0.05565807,-0.004870131,0.023853553,-0.023083601,0.029140444,0.010355728,-0.07919594,0.057079505,-0.014420017,-0.03429702,0.06880374,-0.012015048,0.008566279,-0.002636271,-0.022683602,-0.008876356,0.060310014,-0.08130229,0.06872783,-0.05447308,-0.03789178,0.010062907,0.04053591,0.07705482,-0.021939304,-0.046860248,-0.07951925,-0.035698283,-0.035422746,0.014551816,-0.032401863,-0.026984269,-0.06262598,-0.032567922,0.0014491956,0.017684972,-0.087873876,0.01106328,-0.00512352,0.08465781,-0.03566496,-0.016102014,-0.032206587,0.011864531,0.039051358,0.0028700517,-0.022669982,0.0219907,0.005159086,0.052146308,-0.06366039,-0.01080929,0.038066972,-0.044118196,-0.00049134856,0.016330648,0.0033310142,0.08199796,0.053862892,-0.05994585,-0.016037853,-0.024201866,0.016487096,-0.01515746,0.04024666,0.028747058,-0.006017978,-0.0209916,0.07394317,-0.02065697,0.0023794572,0.011702877,0.03262759,0.01996092,-0.002532952,0.05644274,-0.011024014,-0.07732278,-0.023922652,0.00042591104,-0.0469647,-0.036406793,-0.11075182,0.036443543,-0.041653223,0.07242221,-0.009195127,-0.073724866
2,-0.12464665,-0.029613063,-0.0054739104,-0.00081176247,-0.087916784,0.043850314,-0.00086770824,-0.026001036,0.037611675,0.03663503,-0.08642498,0.034242418,0.003234851,0.005411457,0.065019175,0.02257682,-0.030400448,-0.020297688,-0.04496812,0.020251632,-0.063392535,-0.025578154,0.10319805,0.15005097,-0.042842824,0.033225007,-0.02863345,-0.0023221674,-0.021804113,-0.069018796,0.0008663237,0.0262003,-0.016474586,0.009550303,0.010228735,0.07686548,0.025910815,-0.042105407,-0.052425668,-0.06877844,0.041909803,0.022470724,0.08545523,-0.031265035,-0.003466374,-0.04231389,-0.044790406,0.022106424,-0.055655163,-0.03306038,-0.020561114,0.05010038,0.07909203,0.015361078,-0.030161005,-0.0637771,-0.013557068,-0.016319074,-0.076982826,0.05853367,-0.057979736,-0.020174555,-0.17131558,-0.085160814,0.008254786,-0.021057177,0.050616626,-0.028386941,0.025411483,-0.025998645,0.09364874,-0.040433384,-0.08119704,-0.0020175464,-0.031488236,-0.050646767,0.10514559,0.02562756,0.07497704,-0.04999801,-0.001415969,-0.07106296,-0.060003713,-0.014188388,-0.017060438,-0.009346443,0.005817733,-0.013061546,0.034562472,-0.03453644,-0.13184094,-0.12016564,-0.08259512,-0.0029654657,-0.040810216,0.047985666,-0.0148611255,0.0715449,0.03979954,0.022220822
3,-0.10062541,0.070067465,-0.03831802,0.0037931218,-0.07713396,-0.033633094,0.05651713,-0.03419127,0.050232198,0.0071003316,-0.053361353,-0.15138932,0.084473744,0.034043614,0.058718853,-0.08103532,0.028512973,-0.016906183,-0.15180734,0.090542965,0.005238867,-0.075805165,0.06452471,-0.07955882,0.013895177,0.0014413901,-0.020770177,-0.02931951,0.10916768,-0.057334654,0.09455589,-0.07185598,-0.039569646,0.03535853,0.010107748,0.12617607,-0.064396724,-0.044852745,-0.11083801,-0.021133458,-0.066431664,0.0023298287,-0.06451528,-0.055035625,-0.07526947,-0.09926588,0.020174626,0.027648374,-0.09431904,0.032427065,-0.029836543,0.09256506,-0.088288546,0.015574995,-0.03211957,0.042091228,0.07895089,-0.021741413,-0.030923825,0.010722615,-0.005913864,0.07143699,-0.08087353,-0.031606257,0.069664784,-0.045195956,-0.029387932,0.051700726,0.025463412,0.14779969,0.08688236,-0.028048884,0.014164075,-0.08986203,0.0363965,-0.013754723,0.004211097,0.011750611,-0.052859467,-0.013947643,0.11713682,-0.06069302,0.017898286,-0.0042683263,0.010886891,0.029078728,-0.055037573,0.07639701,-0.019697696,-0.068605684,-0.0027565523,0.038643062,-0.07016064,-0.07221408,-0.17571455,0.05710549,-0.03189123,0.097611725,-0.10754814,-0.104509674
4,-0.010525309,-0.0165408,0.059415318,-0.0137004,0.02281014,-0.014095658,0.022875573,-0.043127872,-0.0018202465,0.039560147,-0.0912658,-0.050061986,0.09852687,0.036196668,0.044722095,-0.07796926,-0.029001506,-0.05304094,-0.044646323,0.06359647,-0.04371352,-0.089712344,0.038831104,-0.06388484,0.014978349,0.080298424,0.00998443,-0.020253677,0.070464045,-0.038563848,0.023935417,-0.018285953,0.07412109,0.03101277,-0.04360389,0.025684202,0.005223541,0.039925024,0.10464272,-0.030496491,0.010069947,-0.060322784,-0.08172785,-0.04197038,-0.041696668,-0.07282576,0.006830243,0.032324154,-0.05789082,-0.024602782,-0.070413776,-0.059439924,0.0097666625,0.050174862,-0.114365086,0.03281631,0.054939456,0.044467222,-0.09501294,-0.014742084,0.01927759,0.054695755,-0.03549972,-0.09487145,0.026338628,0.019110834,-0.049511112,0.054578874,0.049639154,0.029990025,0.055633612,-0.061332643,0.07585601,0.034449823,-0.06544595,-0.06302819,-0.0036044705,0.0096965665,-0.045944866,0.0003553558,0.09096138,-0.043450255,-0.051715415,-0.018652149,-0.047720447,0.020417083,-0.054078873,-0.03903661,-0.11573399,-0.043516465,-0.009239238,0.031419903,-0.10910403,0.049206056,-0.13871376,0.09472532,-0.0031193057,0.090424895,-0.023859728,-0.005950587
5,0.023363465,0.035962943,-0.000105786836,-0.012297356,0.028245676,-0.015730413,-0.010837549,-0.053737126,0.061123293,0.01623074,-0.06953091,-0.09046824,-0.010723067,0.013204094,0.007450838,-0.087296546,-0.028394213,-0.010346631,-0.031064913,0.019841013,0.023564642,-0.057098445,0.036721535,-0.034821153,0.0127110155,0.06823144,-0.02632191,-0.020827718,0.09727532,-0.036877826,0.06979141,-0.019743463,0.03941495,-0.011300799,-0.0016986202,0.036332965,-0.053744446,0.0027691019,-0.0046188696,-0.03658508,-0.006260948,-0.062297493,-0.038686648,-0.0503661,-0.021842653,-0.013130232,0.02117284,0.017262034,-0.054488108,-0.007842171,-0.031375363,-0.014953317,-0.08896223,0.041245524,-0.027203139,0.05924904,0.0289997,-0.029549755,-0.043422505,-0.035121493,0.01416194,0.05040991,-0.0078559425,0.0016619273,0.010930349,-0.02163444,0.02253936,0.04964771,0.03580793,0.016879793,0.03590633,-0.015786834,0.005708153,-0.036415145,-0.029625705,-0.023356626,0.017328776,0.014657816,0.0034635616,-0.02093963,0.07829816,0.029069014,0.0043281573,0.0137661155,0.04270291,-0.0026896344,-0.041932058,0.011693893,-0.06255954,-0.058352247,-0.0049066967,0.019290373,-0.09805089,-0.021511788,-0.07955523,0.06391123,-0.026934026,0.09354157,-0.052635122,-0.03768963
6,0.043925963,-0.06437216,0.030303203,-0.00213526,0.061106894,0.0016948015,0.009395233,0.030493625,0.0014553051,0.030446934,0.026410077,0.046127453,0.06761808,0.08214882,0.009875554,0.021671597,0.007404647,-0.025807561,-0.0026713049,0.0123894885,-0.08731783,0.025422215,-0.022018043,0.028833836,0.04996504,0.020484949,-0.007337562,-0.0102549195,-0.032573808,0.0006708709,-0.054920442,0.0103530325,0.07312073,0.011438819,-0.094068296,-0.044760015,-0.0406531,0.012829684,0.10684029,0.026697509,0.022459937,-0.017675543,-0.002446287,-0.041233394,-0.032275602,0.035381157,-0.008810021,-0.036240183,0.0077101,0.010073369,-0.005511902,-0.060297765,0.07153412,0.053175688,-0.081811644,-0.09712239,0.059087995,0.06782466,-0.03419353,-0.040456094,0.020328427,0.08711055,-0.02937592,-0.06032646,0.0049317232,0.032461762,0.0075684674,0.07072294,0.056385644,-0.043190345,-0.058792036,-0.08134388,0.106407404,0.10931507,-0.0025431602,-0.0062483205,-0.027071085,0.040745858,0.004961198,0.067639045,0.020582542,-0.020622753,-0.03750258,0.013694094,-0.027781354,-0.07433409,-0.07710378,-0.115198806,-0.06031625,0.11175544,-0.031573605,0.015573503,0.002478701,0.09950719,-0.033924732,0.013431206,0.004837895,0.0069037704,0.060505353,0.13414091
7,0.0113769835,0.056729544,0.08448189,0.0016634555,-0.010949112,-0.024858745,0.07216406,0.023363173,-0.112583175,0.029271908,0.108260974,-0.05918919,0.05589611,-0.019397741,-0.011771695,0.036375258,0.09350569,0.06580843,0.017633958,0.028294014,-0.0429523,0.0069182813,-0.058377534,-0.05470956,0.028865961,-0.031084247,0.03572896,0.07987957,-0.016972266,0.13230814,-0.0059803063,-0.041895505,0.04238163,-0.052873544,-0.014267631,-0.0057123466,-0.08269751,-0.047293317,0.0028399935,0.039057236,-0.061894912,-0.016914314,-0.10594619,-0.0051143845,-0.0020501846,0.06306925,0.05359206,0.078420065,0.06995551,-0.030412048,0.00033093267,0.008155619,-0.037804008,-0.0386864,-0.06221716,-0.030979583,0.11560748,0.068842806,0.005235245,-0.006305077,-0.01964351,0.007868639,0.063005164,-0.047010455,0.008255384,-0.02722732,0.005442907,-0.048867982,0.012264245,0.0378728,-0.010304898,0.028546393,0.023769345,-0.0224021,-0.047316078,-0.045884877,0.104644865,0.09640703,-0.057165854,0.06679908,-0.013775133,-0.014748716,0.06112353,-0.02231707,-0.009911903,-0.016265132,0.060828675,-0.02890898,-0.01643119,0.002148073,0.07642844,0.02327112,0.068278916,0.0090974765,0.0072518843,-0.06267649,0.0031518475,-0.13254192,-0.00629063,0.012570548
8,-0.00087664544,0.12163491,0.04433589,0.028485572,-0.021193106,-0.059563212,0.043140676,-0.030223805,-0.013431923,0.02121043,0.026132727,-0.07914402,0.06313308,-0.021487936,0.016636608,-0.02671783,0.021629663,0.02715723,-0.007185129,0.036893163,0.02152679,-0.056418225,0.03230317,-0.058661852,0.00639755,-0.015149524,-0.0037869974,0.03297573,0.05870861,0.032847717,0.038309418,-0.036269832,0.031865794,-0.006496878,-0.0066915047,0.045479834,-0.022092879,-0.0062214388,-0.026376033,-0.019686606,-0.05712724,-0.026590137,-0.10935586,0.02535633,-0.026418492,-0.0058355075,0.053756934,0.021088801,-0.010043381,-0.045556135,-0.00649947,0.018438304,-0.05111402,-0.023912437,-0.024601823,0.05466975,0.05886219,0.03172548,-0.017653937,0.0050493795,-0.035953496,0.011624144,0.06290935,0.00082398206,0.017732276,-0.04318566,-0.04402062,0.0042511155,-0.008931002,0.06558079,0.019829487,0.047434513,-0.006720836,-0.06724388,-0.052323416,-0.013775168,0.046045404,0.034993697,-0.018464714,0.0318733,0.0522416,0.018089073,0.0390276,-0.00089776504,-0.005834773,0.04986236,0.041997418,0.056225076,-0.029569708,-0.11412383,0.08726746,0.033572093,-0.018108701,-0.03914647,-0.019191876,0.0024327547,-0.0010247792,0.00996549,-0.07498757,-0.08264232
9,-0.058389094,0.12325366,0.014810294,-0.023920314,-0.03085615,0.026892176,-0.0744372,-0.0050272546,-0.006656316,0.04691524,-0.028515866,-0.04337855,-0.02818431,0.004556291,-0.07558647,-0.044083897,-9.145553e-05,0.061312858,-0.040252186,0.018360648,-0.040644187,0.03645329,0.03502091,-0.03079038,-0.06871974,0.0068103913,0.07533401,0.016663361,0.014560764,0.0059538498,0.050762385,0.032948617,0.03400637,-0.07481435,-0.0048433063,-0.039801653,0.020595098,-0.023288349,-0.07500454,-0.06952537,-0.036791395,-0.07813251,-0.057494763,-0.06887541,-0.015308253,0.030689131,0.0460427,0.084134355,0.012855034,-0.08192462,-0.013575131,0.046351388,-0.10055246,0.011471452,-0.07978787,0.08064031,0.035588022,0.03167628,-0.020563543,0.010913702,-0.034274444,-0.047345933,0.032087922,-0.03906934,0.004872743,-0.015774148,0.037755948,-0.024360647,0.030181553,-0.012300493,0.07582299,0.09443384,-0.022144217,-0.1235103,0.03005235,-0.070599586,0.054526348,0.10849759,-0.015685655,-0.04000031,-0.0311346,0.021785574,0.15170464,-0.0012689193,-0.037005525,0.013432885,0.016085003,-0.025246726,-0.0013436301,-0.09356264,-0.012752614,0.026938723,-0.0493436,0.0037816183,0.0035115296,0.016998803,-0.0068913978,-0.006035272,-0.107566014,-0.005553588
