stop_at,prob,reward,V
1,1.0,0.0,0.0
13,0.9910174106733454,0.3073082090248114,0.2955651962597772
8,0.9994624456798279,0.14813617832501957,0.14751899276221514
8,0.9984501540782802,0.14813617832501957,0.1463567441514637
2,1.6753750832402072e-07,0.005010743965117692,-0.9999998316230041
27,0.9900105806857821,0.9931752322498539,0.9732645690881965
23,0.9643061409739496,0.5359854584173964,0.48116020999858256
16,0.9593129590379625,0.9922405280202006,0.9111821560504116
25,0.9814653916994289,0.5793601121166119,0.5500872910729844
16,0.9975746043311646,0.41654488105195164,0.41310919923273737
18,0.9952071325873373,0.44890026634234315,0.44195587947159254
2,0.9991438079386966,0.005010743965117692,0.004150261744610084
1,1.0,0.0,0.0
5,0.9999608315326742,0.14323792882205755,0.14319314994459686
23,0.0001405154518200136,0.5359854584173964,-0.9997841703093215
2,0.9999984878890152,0.005010743965117692,0.0050092242773318585
23,5.216713964578732e-05,0.5359854584173964,-0.9999198720320969
6,0.9990958127135381,0.14464456203283715,0.14360958897232923
9,0.9845793931111545,0.20806624160581078,0.1894371269983226
3,0.9999948102276497,0.019534945098964807,0.019529653944696523
18,1.6682237662313002e-10,0.9982742561959782,-0.9999999996666431
32,5.040166499534373e-07,0.9763618047621168,-0.999999003880744
24,0.9629216985841571,0.9906012237735105,0.9167931115996906
4,0.9948122747643657,0.0319187218685234,0.026565411073962597
23,0.9984591019683211,0.5359854584173964,0.5336186614478335
2,0.9989371972235991,0.005010743965117692,0.003942615756118872
12,0.9776951263430319,0.3003135581198183,0.2713102284915132
12,0.9978889211866723,0.9994304533112104,0.9952094980425028
12,0.9993676565900274,0.9959239872456652,0.9946618778655241
1,1.0,0.0,0.0
28,7.508218751991088e-09,0.7602742591425147,-0.9999999867834758
5,0.0005063051401873235,0.14323792882205755,-0.9994211727601803
24,0.9816528304462964,0.5526094781139879,0.5241234887683432
1,1.0,0.0,0.0
15,0.9919105658853969,0.4101496584596097,0.3987423457057706
10,0.999943566733561,0.2091554652467884,0.209087228654252
14,3.0440165240034495e-36,0.40620866156821345,-1.0
8,0.9972312079023677,0.14813617832501957,0.14495722794746757
2,0.9991897990838484,0.005010743965117692,0.004196483339614865
1,1.0,0.0,0.0
1,1.0,0.0,0.0
4,0.9999728767594993,0.0319187218685234,0.03189073288885291
15,0.9999774648448153,0.9945279225609416,0.9944829755646865
23,0.030037819420886274,0.5359854584173964,-0.953862346166951
2,0.999995179470902,0.005010743965117692,0.005005899281582682
31,5.762743504646766e-08,0.996481483713129,-0.9999998849478929
18,0.9745034108841596,0.44890026634234315,0.4119582515815807
19,0.9807064309281398,0.9963731231724351,0.9578559604273025
14,0.9997847174318014,0.9841405728183312,0.983713421940148
3,0.9999925789532175,0.019534945098964807,0.019527379082440843
1,1.0,0.0,0.0
21,0.9971222859231887,0.9866797540294778,0.9809626577351913
14,0.9920057763101017,0.9931440993232457,0.9772104595470548
3,0.9996351621819204,0.019534945098964807,0.01916298019413909
12,0.9995982847866651,0.3003135581198183,0.299791202381416
1,1.0,0.0,0.0
7,0.9999969165863514,0.14680884677478878,0.14680531068873837
1,1.0,0.0,0.0
23,0.9905260190305819,0.5359854584173964,0.5214335614150472
14,0.7206784979977366,0.9855297873970398,0.430928624911064
1,1.0,0.0,0.0
17,0.0001302898912716254,0.9948694896220347,-0.9997400886710961
8,0.9998638627732396,0.14813617832501957,0.1479798742497591
18,0.03642712490399203,0.44890026634234315,-0.9472207290245201
3,0.9999995017773028,0.019534945098964807,0.01953443714351466
15,0.9978155380115119,0.998629067056949,0.9942631378308757
5,0.9925321639518617,0.14323792882205755,0.1347004154056013
16,0.0002694459792716874,0.9932686211536134,-0.9994629217844218
11,0.999981052327106,0.9953969753933275,0.995359167264144
4,0.0003905186599162346,0.0319187218685234,-0.9995970164835934
23,0.0075705244125440704,0.5359854584173964,-0.9883717845897384
1,1.0,0.0,0.0
8,0.9996524741390528,0.14813617832501957,0.1477371713111626
9,0.9980805367033614,0.20806624160581078,0.20574740279514026
7,0.9981533508183091,0.14680884677478878,0.14469109315633633
1,1.0,0.0,0.0
25,0.9846600115571194,0.5793601121166119,0.5551327462495963
3,0.9999044041261859,0.019534945098964807,0.01943748176500404
2,0.9988197122316947,0.005010743965117692,0.003824542077000226
18,0.9984022478323931,0.44890026634234315,0.4465852828011485
24,0.9866118796134351,0.5526094781139879,0.5318229555076761
6,0.9975821822524803,0.14464456203283715,0.14187702009615233
22,0.23500963002841235,0.9992456157918012,-0.5301580274968434
17,0.988112022855145,0.4472515450110355,0.43004665172108814
23,0.0008039262870167712,0.5359854584173964,-0.9987651809135027
23,1.0524004325705914e-09,0.9969301923887589,-0.9999999978984297
16,2.1782558133432513e-06,0.41654488105195164,-0.999996914402878
18,0.9676017575265793,0.44890026634234315,0.40195844419357996
23,8.880816729535432e-05,0.5359854584173964,-0.9998635919464456
3,0.9993783108042044,0.019534945098964807,0.018901111238860624
10,0.9999160865644842,0.2091554652467884,0.2090540008576267
23,0.9918650492566519,0.5359854584173964,0.5234902923706719
8,0.22084532735605522,0.14813617832501957,-0.7464394898484809
8,0.996993097579436,0.14813617832501957,0.14468384487127706
20,0.9977292238105261,0.9863019276585911,0.9817914805361578
1,1.0,0.0,0.0
25,0.9880494968812581,0.5793601121166119,0.5604859641711457
28,1.278305591389458e-06,0.7602742591425147,-0.9999977498315722
1,1.0,0.0,0.0
1,1.0,0.0,0.0
3,0.9985518728189189,0.019534945098964807,0.01805852883290493
3,0.9999976365784993,0.019534945098964807,0.019532535508154814
5,0.9958815762495977,0.14323792882205755,0.13852959058363612
7,0.9991284127229463,0.14680884677478878,0.14580930277472715
14,0.9777991685934241,0.9841405728183312,0.9400910024742446
3,0.9925469798047276,0.019534945098964807,0.01193633056335619
2,0.9994583154692692,0.005010743965117692,0.004466345191893595
1,1.0,0.0,0.0
26,0.9799714066724846,0.5989658790617465,0.5669408417254456
12,0.994373916499409,0.3003135581198183,0.2929978854648858
1,1.0,0.0,0.0
1,1.0,0.0,0.0
10,0.99992092671288,0.2091554652467884,0.20905985334951227
8,0.9999827944017929,0.14813617832501957,0.14811642395524838
1,1.0,0.0,0.0
23,0.017681663637497607,0.5359854584173964,-0.972841221772176
8,0.9999712347580638,0.14813617832501957,0.1481031519100744
8,0.9993498891233688,0.14813617832501957,0.1473897625076368
13,0.9851057406176668,0.9970229857240182,0.9672788073821632
23,0.9981751211575033,0.5359854584173964,0.5331824710519479
23,0.9820118555805799,0.9915229166961846,0.9556991148560687
8,0.9981863829214916,0.14813617832501957,0.14605389894355603
20,0.9777440281164157,0.9863019276585911,0.9420948478043123
16,0.0001871937244261759,0.9932686211536134,-0.9996268726230244
8,0.9994223142674947,0.14813617832501957,0.14747291643582816
1,1.0,0.0,0.0
18,0.9938894953673056,0.44890026634234315,0.44004675455254616
24,0.09948596448031123,0.5526094781139879,-0.8455371486085572
18,0.9947603827655724,0.44890026634234315,0.441308583535849
1,1.0,0.0,0.0
1,1.0,0.0,0.0
28,8.57793497664116e-16,0.7602742591425147,-0.9999999999999984
3,0.999998768058417,0.019534945098964807,0.019533689091470574
4,0.9929017047674916,0.0319187218685234,0.02459385812474779
12,0.9886737339437398,0.3003135581198183,0.28558586080399095
10,0.9999448099357771,0.9778489565888844,0.977739798977947
2,0.9994920571617467,0.005010743965117692,0.004500255955353083
23,0.016433321737095833,0.5359854584173964,-0.9747586567783263
23,4.895812950055909e-05,0.5359854584173964,-0.9999248010250158
22,1.4892586379877212e-06,0.5350171658090509,-0.9999977139624263
8,0.9695906897003087,0.14813617832501957,0.11322214901203242
12,0.9913412001231647,0.9925210949825111,0.9752682535706849
18,0.9826004787024635,0.44890026634234315,0.42369009530011326
5,0.9989118845033476,0.14323792882205755,0.14199395391534542
4,0.99978633932001,0.0319187218685234,0.03169824141271449
14,0.027915836056429878,0.9855297873970398,-0.9445722759698661
11,0.9990953267888489,0.2992966611203679,0.2981212222377141
16,7.963871081028877e-06,0.41654488105195164,-0.9999887188191868
19,0.9898009454960628,0.5280189476321064,0.5124345991021577
9,0.999780963838703,0.9746141384373722,0.974181626536446
2,0.9996678555990974,0.005010743965117692,0.004676935273662863
24,0.9656448973409216,0.5526094781139879,0.4992694201039236
3,0.9999542871155713,0.019534945098964807,0.01948833921584847
16,0.04705719995031701,0.41654488105195164,-0.9333413642937403
8,0.9967849551419831,0.14813617832501957,0.14444486900859266
18,4.670389235970833e-10,0.44890026634234315,-0.9999999993233072
1,1.0,0.0,0.0
28,0.061611427892593565,0.7602742591425147,-0.8915469894116524
13,0.9844701595639486,0.3073082090248114,0.2870059211379159
16,0.9817409871070196,0.41654488105195164,0.3906801698053386
14,3.2792821629503163e-06,0.9948850106778344,-0.9999934582091673
12,0.994011058239942,0.3003135581198183,0.292526055950425
16,3.3106726041975037e-12,0.41654488105195164,-0.9999999999953103
19,0.9477895405135708,0.9968528533649206,0.8925962483639509
18,6.863709013027788e-07,0.9990144864172465,-0.9999986279346252
15,3.79061251882217e-10,0.996481483713129,-0.9999999992432113
12,0.24834575658896677,0.3003135581198183,-0.6770726456058422
15,0.999075369266764,0.9912418746245631,0.9894007111899787
31,0.004308238478049261,0.958343262292938,-0.991562990204161
9,0.02115507848675438,0.20806624160581078,-0.9744432638416307
6,0.9903005660873404,0.14464456203283715,0.13354215774991451
5,0.001380580916903449,0.14323792882205755,-0.998421667531988
1,1.0,0.0,0.0
3,0.9983398039534809,0.019534945098964807,0.017842317213823344
1,1.0,0.0,0.0
12,0.9985983469886445,0.9950091643535424,0.9922128537506443
13,1.2745435079144154e-07,0.3073082090248114,-0.9999998333778809
15,0.9987931176910162,0.9912418746245631,0.988838680033171
13,0.9990913293936603,0.9971312260136421,0.9953164915715602
8,0.9999991117237992,0.14813617832501957,0.1481351584629771
1,1.0,0.0,0.0
3,0.9987245664702606,0.019534945098964807,0.018234596045244578
2,0.999955142769211,0.005010743965117692,0.0049656619662301615
2,0.999995763088428,0.005010743965117692,0.005006485823466633
23,0.0001366707249887219,0.5359854584173964,-0.999790075753826
14,1.9788250270747635e-05,0.9948850106778344,-0.9999605247161474
5,0.9999978532187782,0.14323792882205755,0.1432354745403399
1,1.0,0.0,0.0
18,1.4010022186978735e-05,0.44890026634234315,-0.9999797008751218
3,0.9999808039358159,0.019534945098964807,0.01951537404072079
2,0.9987709485179341,0.005010743965117692,0.0037755340207552557
10,0.014528130803961438,0.2091554652467884,-0.9824332312385698
23,0.9958149013742968,0.5359854584173964,0.5295572077862738
2,0.9982989757099815,0.005010743965117692,0.0033011962779034842
3,0.999956321207776,0.019534945098964807,0.01949041304393262
1,1.0,0.0,0.0
16,2.168708055769091e-09,0.41654488105195164,-0.9999999969279277
13,0.9983552741540664,0.3073082090248114,0.30515804542482705
31,0.9975832838965006,0.958343262292938,0.9536105025947752
3,0.999997868554876,0.019534945098964807,0.019532772016177313
12,0.9990391287083881,0.3003135581198183,0.29906412415172734
20,0.014224835860815289,0.528965874709835,-0.9782507113954647
23,6.073595869066566e-10,0.5359854584173964,-0.9999999990671045
1,1.0,0.0,0.0
2,0.9990705048510614,0.005010743965117692,0.004076591353970871
13,0.999774830764468,0.3073082090248114,0.30701384343478066
1,1.0,0.0,0.0
3,0.9999682337397948,0.019534945098964807,0.019502558286610627
1,1.0,0.0,0.0
23,0.9743028534149241,0.5359854584173964,0.4965150149398996
1,1.0,0.0,0.0
17,0.002597437633731543,0.4472515450110355,-0.9962408543715122
3,0.9999998509054646,0.019534945098964807,0.01953479309187589
8,0.004753929014380176,0.14813617832501957,-0.9945418421094011
7,0.9996829903264531,0.14680884677478878,0.14644529727665212
22,0.000166566609034647,0.5350171658090509,-0.9997443173958812
6,0.9838848689170108,0.14464456203283715,0.12619846487224717
11,1.191836792212553e-09,0.9825896844914959,-0.9999999976370767
8,0.9998724653453452,0.14813617832501957,0.14798975117402047
2,0.9999477706046901,0.005010743965117692,0.004958252861680501
16,0.9975733630461269,0.41654488105195164,0.4131074408967712
2,0.9990052657115943,0.005010743965117692,0.004011025317879557
10,0.9992552946598413,0.2091554652467884,0.20825500071473702
10,3.770032751439964e-07,0.2091554652467884,-0.9999995441444295
5,0.9998817886734382,0.14323792882205755,0.1431027851499158
6,0.013820336890150338,0.14464456203283715,-0.9841806265332276
16,0.9977996931954017,0.9976412319499481,0.9932458083541427
5,0.0009297414019596864,0.14323792882205755,-0.9989370843652835
4,0.9999776490395279,0.0319187218685234,0.031895657493960394
1,1.0,0.0,0.0
10,0.9999901327144468,0.2091554652467884,0.20914353416453468
20,0.9942545706793811,0.9863019276585911,0.9748897703238195
1,1.0,0.0,0.0
3,0.9922465853152287,0.019534945098964807,0.011630067883996897
1,1.0,0.0,0.0
5,5.1454683672659915e-06,0.14323792882205755,-0.999994117505401
1,1.0,0.0,0.0
1,1.0,0.0,0.0
3,0.9999062820291648,0.019534945098964807,0.01943939635271441
6,0.9972867349872223,0.14464456203283715,0.1415388379906073
28,4.66309637160035e-06,0.7602742591425147,-0.9999917916714892
8,0.312608161285037,0.14813617832501957,-0.6410832603889862
8,1.7643546367046937e-07,0.14813617832501957,-0.999999797428061
2,0.9999995031656637,0.005010743965117692,0.005010244641271644
24,0.9731977931765384,0.9972549046768567,0.9437240656425347
7,0.9958058312070629,0.14680884677478878,0.14199893689818177
18,5.450611784705457e-05,0.44890026634234315,-0.9999210260713342
21,1.533851005659908e-07,0.9972703626706483,-0.9999996936484845
12,0.0001295871449719645,0.9958465152086022,-0.9997413639482918
1,1.0,0.0,0.0
8,0.9987655169585716,0.14813617832501957,0.146718823683627
14,7.213597676326831e-08,0.9841405728183312,-0.9999998568720817
18,0.9895909176465261,0.44890026634234315,0.43381854414801535
22,0.9861746658125147,0.9793165243344585,0.9519518119227226
10,0.9999894729646797,0.2091554652467884,0.209142736424498
23,0.9979926299661805,0.5359854584173964,0.532902167235787
22,0.9781506480105672,0.5350171658090509,0.5014780354434674
23,1.5857035393869383e-07,0.9969301923887589,-0.9999996833460726
