stop_at,prob,reward,V
3,0.1809078147948436,0.83470382332888,-0.6680877405258275
2,0.16008707015337192,0.6224593312018545,-0.7402652392248958
3,0.15939274962272318,0.83470382332888,-0.7075615128562869
3,0.0024395388579229282,0.83470382332888,-0.9955241687302094
3,0.18969065617472441,0.83470382332888,-0.6519738278664691
3,5.667517421789326e-05,0.83470382332888,-0.9998960178411747
2,0.12879138696658307,0.6224593312018545,-0.7910412124376384
2,0.11891699247700363,0.6224593312018545,-0.8070620159172247
2,0.002857446973184769,0.6224593312018545,-0.9953639084949418
2,0.04601336868175341,0.6224593312018545,-0.925345180622258
2,0.006301052944433582,0.6224593312018545,-0.9897767978539068
3,0.05416723622221862,0.83470382332888,-0.9006191646039369
