stop_at,prob,reward,V
3,0.965488401559188,0.6224593312018545,0.5664656662768677
2,0.9265796651792254,0.6224593312018545,0.5033378238719244
4,0.9130892528794162,0.83470382332888,0.6752483432983754
4,0.8827771405863658,0.83470382332888,0.6196345949811415
3,0.893692279959638,0.6224593312018545,0.44997937884357464
1,1.0,0.0,0.0
4,0.8455348550452687,0.83470382332888,0.5513060313093847
1,1.0,0.0,0.0
2,0.8350935343207807,0.6224593312018545,0.3549052971850868
1,1.0,0.0,0.0
4,0.8958761973039584,0.83470382332888,0.6436674844229104
4,0.8997956126231931,0.83470382332888,0.650858450694324
