stop_at,prob,reward,V
1,1.0,0.0,0.0
2,0.06643425522981257,0.6224593312018545,-0.892213122690945
2,0.7725068223856153,0.6224593312018545,0.2533609023966352
2,0.23305153001855583,0.6224593312018545,-0.621883370470525
2,0.8649562442294282,0.6224593312018545,0.40335632953134604
1,1.0,0.0,0.0
2,0.8852535514668095,0.6224593312018545,0.4362878850569063
2,0.763081323489889,0.6224593312018545,0.23806841376203125
2,0.051312079363074574,0.6224593312018545,-0.9167482380340095
1,1.0,0.0,0.0
3,0.7947515497537225,0.83470382332888,0.45813370692970734
1,1.0,0.0,0.0
