stop_at,prob,reward,V
7,0.08406677676453751,0.14680884677478878,-0.9035914766865871
15,3.8196489393753596e-10,0.997208528243443,-0.9999999992371364
4,3.2603663517158e-18,0.0319187218685234,-1.0
11,1.041871071717901e-12,0.9825896844914959,-0.9999999999979344
2,0.9994706785071131,0.005010743965117692,0.004478770177754665
1,1.0,0.0,0.0
28,0.014438837513923677,0.7602742591425147,-0.9745836859922988
20,1.5773547235421252e-07,0.9966207749459584,-0.9999996850620789
1,1.0,0.0,0.0
3,0.1573432885964413,0.019534945098964807,-0.8395830188991367
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
16,0.006208103298708487,0.41654488105195164,-0.9912059430511727
1,1.0,0.0,0.0
16,0.9987720969699216,0.41654488105195164,0.41480550130026606
8,0.9910385976458137,0.9638583295584009,0.9462594049006079
1,1.0,0.0,0.0
6,0.9996670398072055,0.14464456203283715,0.14426344095878152
23,0.9905783224683723,0.5359854584173964,0.5215138987349184
13,0.07820773107043776,0.3073082090248114,-0.897758391162412
8,0.9998997918406706,0.14813617832501957,0.14802112571193016
3,0.9996652159197523,0.019534945098964807,0.01919362103008959
1,1.0,0.0,0.0
23,0.9956968871152261,0.5359854584173964,0.5293759396004551
1,1.0,0.0,0.0
2,1.6129761054237632e-09,0.005010743965117692,-0.9999999983789417
10,0.9957825647255181,0.2091554652467884,0.204055930335324
18,4.988459240198848e-06,0.44890026634234315,-0.9999927722200782
28,0.935674966617003,0.8878472949022905,0.7664114546356999
11,1.0846970343105427e-12,0.2992966611203679,-0.9999999999985907
1,1.0,0.0,0.0
23,0.013559056124221888,0.5359854584173964,-0.9791734869633298
18,0.9971851023298305,0.44890026634234315,0.444821760358308
3,0.9999975116300328,0.019534945098964807,0.01953240811882684
4,0.9999976262125118,0.0319187218685234,0.03191627231277239
23,0.9900667160538277,0.9915229166961846,0.971740554079332
4,0.9911494501586563,0.0319187218685234,0.022785673788410232
8,0.9994624456798279,0.14813617832501957,0.14751899276221514
13,0.9994981346540549,0.3073082090248114,0.3066521163382323
18,0.9999901087749281,0.44890026634234315,0.448885934943702
13,0.980790091215863,0.3073082090248114,0.28219493757669123
9,3.922907583769073e-32,0.20806624160581078,-1.0
23,0.9976480483461255,0.5359854584173964,0.5323728948781445
5,0.9999796862461738,0.14323792882205755,0.14321470536820669
19,0.9960981649735253,0.956312073054821,0.9486788660854604
22,0.9837557256302941,0.9793165243344585,0.9471639636486768
2,0.9999999683898514,0.005010743965117692,0.0050107121965787815
6,0.28592730046533144,0.14464456203283715,-0.6727148703856293
23,0.9360943634925094,0.5359854584173964,0.43782733003098295
18,0.999266957121998,0.9954900119097957,0.9940272321684409
8,0.9970946447637202,0.14813617832501957,0.14480043486736083
13,0.2166967043710049,0.3073082090248114,-0.7167106195071625
10,0.9999463056882757,0.2091554652467884,0.20909054047631437
25,0.08597141621043572,0.5793601121166119,-0.8642201744550624
14,0.9995120795581254,0.9841405728183312,0.9831724700733004
1,1.0,0.0,0.0
8,0.9989421226983334,0.14813617832501957,0.1469215911227475
8,0.9999974333443941,0.14813617832501957,0.14813323145486113
3,0.9999503908888498,0.019534945098964807,0.019484366876551862
7,0.006016382861296761,0.14680884677478878,-0.9931003589090807
5,0.9998256400285329,0.14323792882205755,0.1430385938894081
30,0.02018141805323269,0.9918818314436098,-0.9598010000469978
10,0.9994438521792846,0.2091554652467884,0.2084829960698853
9,1.5716029218051978e-10,0.9972239874632648,-0.9999999996861157
18,0.9952796848155343,0.44890026634234315,0.44206100041435104
8,0.99964133137742,0.14813617832501957,0.14772437790340542
22,0.9974109190182573,0.9793165243344585,0.974191913564455
23,2.996312680315395e-07,0.5359854584173964,-0.9999995397707294
15,0.9942379970275,0.951846793756886,0.9406002467293944
1,1.0,0.0,0.0
3,0.9999981085873041,0.019534945098964807,0.019533016737625752
3,0.9999734680124576,0.019534945098964807,0.019507894810502302
3,0.999856998248162,0.019534945098964807,0.01938914981575568
23,3.9777814181668844e-05,0.5359854584173964,-0.9999389018558493
10,8.263023094790667e-05,0.2091554652467884,-0.9999000872046547
1,1.0,0.0,0.0
28,0.0006159396065959033,0.7602742591425147,-0.9989157773653229
1,1.0,0.0,0.0
13,0.9843945125456626,0.3073082090248114,0.28690702716992234
22,0.9874313060020651,0.9974403736334932,0.9723351567981731
8,0.8214554035941858,0.9972549046768567,0.6406558338017945
4,0.9999983745342428,0.0319187218685234,0.03191704451997657
12,2.5520512259912063e-05,0.9958465152086022,-0.9999490649745397
18,0.9999222966731367,0.44890026634234315,0.4487876819713552
13,0.9953500377681241,0.3073082090248114,0.3012292752274248
1,1.0,0.0,0.0
15,0.9900192698566985,0.9995074516395488,0.979550907345214
8,0.9999993528337681,0.14813617832501957,0.14813543529005546
31,0.0008083982209286303,0.958343262292938,-0.9984168787907948
27,0.9700958795695698,0.6019240172682067,0.5540198885354197
18,1.8914859714224795e-07,0.44890026634234315,-0.9999997259425473
18,0.9997667011167924,0.44890026634234315,0.4485622395283264
1,1.0,0.0,0.0
29,1.0871196044161501e-07,0.7756604841158128,-0.9999998069644677
20,0.9912806903483062,0.9863019276585911,0.9689827460895797
16,0.9953475259766874,0.9922405280202006,0.9829716807153961
16,0.009109263479529714,0.9601377475423079,-0.9821445888014653
21,0.9824186881332304,0.9866797540294778,0.9517513176944885
8,0.9999255064304938,0.14813617832501957,0.1480506495628171
18,0.9998912080750241,0.44890026634234315,0.4487426376932697
20,0.9905869715704995,0.9863019276585911,0.967604811143969
3,0.9999894725504094,0.019534945098964807,0.01952421199622445
6,0.9954550574882819,0.14464456203283715,0.13944221830204717
6,0.10633584386547747,0.14464456203283715,-0.8782832545702084
6,0.042939308704983206,0.14464456203283715,-0.9508497537933918
2,0.9998439204903916,0.005010743965117692,0.004853882381048447
1,1.0,0.0,0.0
23,0.019544507614258955,0.5359854584173964,-0.9699799205125702
4,0.999959389476523,0.0319187218685234,0.0318768151090425
2,0.9992952731137776,0.005010743965117692,0.00430248587290305
1,1.0,0.0,0.0
5,0.9979055066483377,0.14323792882205755,0.14084342458077148
8,0.998276125982996,0.14813617832501957,0.146156936199223
23,0.981139334106584,0.5359854584173964,0.5070157498690406
12,6.854077078603503e-06,0.9867584376875628,-0.9999863826045315
8,0.9975272978340427,0.14813617832501957,0.1452971795100615
19,0.03482166531262758,0.9838718291386126,-0.930918279142585
24,4.98017230968259e-05,0.9983976931398847,-0.999900476351449
7,0.0009832440536264257,0.14680884677478878,-0.9988724070207625
10,0.999973431829509,0.2091554652467884,0.20912334019823775
15,0.9994006681595279,0.9912418746245631,0.9900484599670192
29,0.9950470812490378,0.9273785808397154,0.9178324313264716
23,0.008799480490414105,0.5359854584173964,-0.9864841259250964
13,0.9861542674401929,0.3073082090248114,0.28920756918941337
18,0.9932575585368124,0.44890026634234315,0.439131141110533
18,0.2934620186911162,0.44890026634234315,-0.57480280295708
10,0.999935049539003,0.2091554652467884,0.20907693004190353
6,0.9937688549873113,0.14464456203283715,0.13751211577882505
15,0.9587069642088999,0.4101496584596097,0.3519202981420293
10,0.999815621916032,0.2091554652467884,0.2089325234788868
25,0.00016439142684747472,0.9935486990006588,-0.9996722776848813
18,0.9778178783670224,0.44890026634234315,0.41676058440028374
9,0.019232638638314894,0.9659464551040516,-0.9621896622467077
4,0.9999995505468797,0.0319187218685234,0.031918258069433936
23,0.9905393030752734,0.5359854584173964,0.521453965514522
